ID,date,temp,maxt,pcp,ws,minh,avgh,light
AWS_885,2014-08-22,22,26.8,0,1.9,,,
ASOS_184,2014-08-23,25.8,27.7,0,2,71,79.6,4.7
ASOS_185,2014-08-23,25.3,28.9,0.6,3.2,74,88.4,5.5
ASOS_188,2014-08-23,25.4,28.9,0,1.7,75,86.5,6.8
ASOS_189,2014-08-23,26.1,29,0,1.2,67,80.8,6.7
AWS_328,2014-08-23,25.3,28.6,0,0.9,,,
AWS_329,2014-08-23,25.3,28.6,0,0.9,,,
AWS_330,2014-08-23,23.7,27.3,0,1.4,,,
AWS_685,2014-08-23,24.7,28.5,0.5,1.6,,,
AWS_724,2014-08-23,24.7,26.8,0,1.4,,,
AWS_725,2014-08-23,25.8,29.3,0,1.5,,,
AWS_726,2014-08-23,26,28.1,0,2.1,,,
AWS_727,2014-08-23,23.3,27.5,0,1.5,,,
AWS_751,2014-08-23,23.3,26.9,0,1.8,,,
AWS_752,2014-08-23,23.5,27.3,0,2.1,,,
AWS_753,2014-08-23,19,23.9,0,0.5,,,
AWS_779,2014-08-23,25.6,29.8,0,1.4,,,
AWS_780,2014-08-23,25.3,29.6,0,1.5,,,
AWS_781,2014-08-23,24.6,28.7,0,2.2,,,
AWS_782,2014-08-23,20.1,23.2,0.5,1.9,,,
AWS_792,2014-08-23,25,28.8,0,1.4,,,
AWS_793,2014-08-23,25.4,28.6,1,2.1,,,
AWS_855,2014-08-23,26,28.5,0,2.8,,,
AWS_870,2014-08-23,17.3,21.4,0,1.9,,,
AWS_871,2014-08-23,15.9,18.8,0,2.2,,,
AWS_884,2014-08-23,23.4,26.3,0.5,1,,,
AWS_885,2014-08-23,23.1,26.6,0,2.1,,,
ASOS_184,2014-08-24,25.9,28.6,107,1.7,77,90.9,0.4
ASOS_185,2014-08-24,26.3,28.1,1.1,5,89,96.4,0.9
ASOS_188,2014-08-24,24.8,27.2,128.1,2.4,90,96.4,0.4
ASOS_189,2014-08-24,26.2,28.3,66.5,2,84,93.4,0
AWS_328,2014-08-24,26.4,28.1,8,1,,,
AWS_329,2014-08-24,26.4,28.1,8,1,,,
AWS_330,2014-08-24,24.8,25.7,23.5,1.9,,,
AWS_685,2014-08-24,25.6,27.4,45,1.7,,,
AWS_724,2014-08-24,25,27,41.5,3.9,,,
AWS_725,2014-08-24,25.2,27.6,70,2.1,,,
AWS_726,2014-08-24,26.8,29,1,4.1,,,
AWS_727,2014-08-24,24.2,25.7,26.5,3.6,,,
AWS_751,2014-08-24,23.3,26.4,66,2.2,,,
AWS_752,2014-08-24,24.7,26,36,2.6,,,
AWS_753,2014-08-24,20.4,21.9,86.5,4.2,,,
AWS_779,2014-08-24,27.2,29.1,8.5,3,,,
AWS_780,2014-08-24,25.7,28.5,91,2.7,,,
AWS_781,2014-08-24,24.4,27.2,64.5,2.2,,,
AWS_782,2014-08-24,21.2,22.9,81,2.3,,,
AWS_792,2014-08-24,24.9,27.6,144.5,2.1,,,
AWS_793,2014-08-24,26.7,29.1,8,2,,,
AWS_855,2014-08-24,26.6,28,2.5,4.2,,,
AWS_870,2014-08-24,17.2,18,105,3.6,,,
AWS_871,2014-08-24,16.2,17.2,145,4.5,,,
AWS_884,2014-08-24,24.5,25.8,79.5,1.7,,,
AWS_885,2014-08-24,23.9,25.9,97,3.2,,,
ASOS_184,2014-08-25,26.8,30,3.3,4.2,66,83.5,2.4
ASOS_185,2014-08-25,25.8,26.8,1.2,10.6,86,94.6,2.9
ASOS_188,2014-08-25,27.1,29.3,0.1,4.7,75,86.1,4
ASOS_189,2014-08-25,26.5,27.4,0.5,4,82,89.5,0
AWS_328,2014-08-25,26.3,27.5,1.5,2.8,,,
AWS_329,2014-08-25,26.3,27.5,1.5,2.8,,,
AWS_330,2014-08-25,24.4,25.4,3,3.3,,,
AWS_685,2014-08-25,25.4,26.5,2,3.7,,,
AWS_724,2014-08-25,25.7,27.2,4.5,6.2,,,
AWS_725,2014-08-25,26.5,29.4,1,5.3,,,
AWS_726,2014-08-25,26.3,27.2,1.5,8,,,
AWS_727,2014-08-25,23.2,25,14,4.5,,,
AWS_751,2014-08-25,24.3,29.5,8.5,4.5,,,
AWS_752,2014-08-25,24,25.1,2.5,4.1,,,
AWS_753,2014-08-25,20,21.9,18,5.5,,,
AWS_779,2014-08-25,26.6,28.5,2,5.2,,,
AWS_780,2014-08-25,26.3,28.2,0,4.7,,,
AWS_781,2014-08-25,26,29.8,1,5.7,,,
AWS_782,2014-08-25,22.1,26,33.5,4.9,,,
AWS_792,2014-08-25,26.4,28.5,0.5,4.4,,,
AWS_793,2014-08-25,26.2,28,1.5,3.8,,,
AWS_855,2014-08-25,26.3,27.5,1,7.6,,,
AWS_870,2014-08-25,17.4,20,35,5.8,,,
AWS_871,2014-08-25,16.9,19.4,39.5,6.2,,,
AWS_884,2014-08-25,24.2,25.2,2,2.8,,,
AWS_885,2014-08-25,24.5,26.1,1,5.4,,,
ASOS_184,2014-08-26,25.7,27.8,0,3.3,73,82.3,5.6
ASOS_185,2014-08-26,24.9,28.1,0,7.5,78,87,9.2
ASOS_188,2014-08-26,26,29.7,0,3.4,61,78.3,12
ASOS_189,2014-08-26,26.9,31.8,0,1.6,51,71.6,10.3
AWS_328,2014-08-26,26.2,29.8,0,2.7,,,
AWS_329,2014-08-26,26.2,29.8,0,2.7,,,
AWS_330,2014-08-26,24.3,28.3,0,3.1,,,
AWS_685,2014-08-26,25.8,30.4,0,2.9,,,
AWS_724,2014-08-26,24.4,26.4,0,4.3,,,
AWS_725,2014-08-26,25.4,27.9,0,5.1,,,
AWS_726,2014-08-26,25.2,27,0,5.5,,,
AWS_727,2014-08-26,21.7,24.2,0.5,1.8,,,
AWS_751,2014-08-26,22.3,25.2,0,2.7,,,
AWS_752,2014-08-26,22.7,25.7,0,2.9,,,
AWS_753,2014-08-26,17.5,21.4,1.5,0.8,,,
AWS_779,2014-08-26,25.4,27.4,0.5,2.7,,,
AWS_780,2014-08-26,25.6,30.9,0,1.7,,,
AWS_781,2014-08-26,24.4,27.2,0,5.3,,,
AWS_782,2014-08-26,20,23.3,0.5,3,,,
AWS_792,2014-08-26,25.6,29.9,0,3.5,,,
AWS_793,2014-08-26,25.4,28.8,0,2.8,,,
AWS_855,2014-08-26,25.3,27.5,0,4.6,,,
AWS_870,2014-08-26,15,19.8,1,3.2,,,
AWS_871,2014-08-26,13.5,18.4,1,2.7,,,
AWS_884,2014-08-26,24.4,29.4,0,1.7,,,
AWS_885,2014-08-26,23.4,28.1,0,2.9,,,
ASOS_184,2014-08-27,24.6,27.1,1,2.7,77,85.4,0.4
ASOS_185,2014-08-27,24.3,26.2,0,4,78,86,1.6
ASOS_188,2014-08-27,24.8,28.1,9.8,3.3,72,84.4,1.5
ASOS_189,2014-08-27,25.4,28.4,4.5,1.7,65,78.4,1.8
AWS_328,2014-08-27,24.4,27.9,0.5,1,,,
AWS_329,2014-08-27,24.4,27.9,0.5,1,,,
AWS_330,2014-08-27,22.7,27.1,4,1.6,,,
AWS_685,2014-08-27,23.8,28.6,7,2,,,
AWS_724,2014-08-27,23.2,24.7,0,3.4,,,
AWS_725,2014-08-27,24.5,27.1,3.5,3.8,,,
AWS_726,2014-08-27,24.9,27.4,0,3.6,,,
